FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
n/a,n/a,New Caledonia,France,17/08/2020 4:27,-20.904305,165.618042,23,0,22,1,"New Caledonia, France",8.056295995,0
n/a,n/a,Reunion,France,17/08/2020 4:27,-21.1151,55.5364,855,5,657,193,"Reunion, France",95.49786219,0.584795322
n/a,n/a,Saint Barthelemy,France,17/08/2020 4:27,17.9,-62.8333,13,0,9,4,"Saint Barthelemy, France",131.5123925,0
n/a,n/a,Saint Pierre and Miquelon,France,17/08/2020 4:27,46.8852,-56.3159,4,0,1,3,"Saint Pierre and Miquelon, France",69.02502157,0
n/a,n/a,St Martin,France,17/08/2020 4:27,18.0708,-63.0501,109,4,49,56,"St Martin, France",281.9524561,3.669724771
n/a,n/a,n/a,France,17/08/2020 4:27,46.2276,2.2137,239306,30279,71971,137056,France,366.6203835,12.65283779
n/a,n/a,n/a,Gabon,17/08/2020 4:27,-0.8037,11.6094,8225,51,6277,1897,Gabon,369.5420105,0.62006079
n/a,n/a,n/a,Gambia,17/08/2020 4:27,13.4432,-15.3101,1872,63,401,1408,Gambia,77.46215444,3.365384615
n/a,n/a,n/a,Georgia,17/08/2020 4:27,42.3154,43.3569,1336,17,1088,231,Georgia,33.49063403,1.27245509
n/a,n/a,Baden-Wurttemberg,Germany,17/08/2020 4:27,48.6616,9.3501,38480,1859,35500,1121,"Baden-Wurttemberg, Germany",347.6208075,4.831081081
n/a,n/a,Bayern,Germany,17/08/2020 4:27,48.7904,11.4979,52888,2631,48500,1757,"Bayern, Germany",404.4438969,4.97466344
n/a,n/a,Berlin,Germany,17/08/2020 4:27,52.52,13.405,10252,224,9273,755,"Berlin, Germany",281.2754299,2.184939524
n/a,n/a,Brandenburg,Germany,17/08/2020 4:27,52.4125,12.5316,3735,173,3410,152,"Brandenburg, Germany",148.6912187,4.631860776
n/a,n/a,Bremen,Germany,17/08/2020 4:27,53.0793,8.8017,1841,56,1721,64,"Bremen, Germany",269.5516453,3.041825095
n/a,n/a,Hamburg,Germany,17/08/2020 4:27,53.5511,9.9937,5886,264,5100,522,"Hamburg, Germany",319.6864618,4.485219164
n/a,n/a,Hessen,Germany,17/08/2020 4:27,50.6521,9.1624,13433,526,11715,1192,"Hessen, Germany",214.3857242,3.915729919
n/a,n/a,Mecklenburg-Vorpommern,Germany,17/08/2020 4:27,53.6127,12.4296,973,20,877,76,"Mecklenburg-Vorpommern, Germany",60.44698464,2.055498458
n/a,n/a,Niedersachsen,Germany,17/08/2020 4:27,52.6367,9.8451,15399,656,13800,943,"Niedersachsen, Germany",192.9107462,4.260016884
n/a,n/a,Nordrhein-Westfalen,Germany,17/08/2020 4:27,51.4332,7.6616,54390,1777,47500,5113,"Nordrhein-Westfalen, Germany",303.3015029,3.267144696
n/a,n/a,Rheinland-Pfalz,Germany,17/08/2020 4:27,50.1183,7.309,8141,242,7324,575,"Rheinland-Pfalz, Germany",199.2976966,2.972607788
n/a,n/a,Saarland,Germany,17/08/2020 4:27,49.3964,7.023,3000,174,2695,131,"Saarland, Germany",302.8745827,5.8
n/a,n/a,Sachsen,Germany,17/08/2020 4:27,51.1045,13.2017,5730,225,5310,195,"Sachsen, Germany",140.5122247,3.926701571
n/a,n/a,Sachsen-Anhalt,Germany,17/08/2020 4:27,51.9503,11.6923,2123,64,1952,107,"Sachsen-Anhalt, Germany",96.13638597,3.014601978
n/a,n/a,Schleswig-Holstein,Germany,17/08/2020 4:27,54.2194,9.6961,3790,158,3300,332,"Schleswig-Holstein, Germany",130.8379984,4.168865435
n/a,n/a,Thuringen,Germany,17/08/2020 4:27,51.011,10.8453,3496,186,3210,100,"Thuringen, Germany",163.1247536,5.320366133
n/a,n/a,Unknown,Germany,17/08/2020 4:27,n/a,n/a,1450,0,0,1450,"Unknown, Germany",n/a,0
n/a,n/a,n/a,Ghana,17/08/2020 4:27,7.9465,-1.0232,42532,231,40362,1939,Ghana,136.8779174,0.543120474
n/a,n/a,n/a,Greece,17/08/2020 4:27,39.0742,21.8243,7075,228,1347,5500,Greece,67.87836504,3.222614841
n/a,n/a,n/a,Grenada,17/08/2020 4:27,12.1165,-61.679,24,0,23,1,Grenada,21.32973098,0
n/a,n/a,n/a,Guatemala,17/08/2020 4:27,15.7835,-90.2308,62562,2379,50692,9491,Guatemala,349.2046889,3.802627793
n/a,n/a,n/a,Guinea,17/08/2020 4:27,9.9456,-9.6966,8482,51,7364,1067,Guinea,64.58641849,0.601273285
n/a,n/a,n/a,Guinea-Bissau,17/08/2020 4:27,11.8037,-15.1804,2117,33,1015,1069,Guinea-Bissau,107.5712475,1.558809636
n/a,n/a,n/a,Guyana,17/08/2020 4:27,4.860416,-58.93018,709,23,349,337,Guyana,90.13945553,3.244005642
n/a,n/a,n/a,Haiti,17/08/2020 4:27,18.9712,-72.2852,7879,196,5235,2448,Haiti,69.09868185,2.487625333
n/a,n/a,n/a,Holy See,17/08/2020 4:27,41.9029,12.4534,12,0,12,0,Holy See,1483.312732,0
n/a,n/a,n/a,Honduras,17/08/2020 4:27,15.2,-86.2419,50502,1575,7339,41588,Honduras,509.8838843,3.118688369
n/a,n/a,n/a,Hungary,17/08/2020 4:27,47.1625,19.5033,4916,608,3623,685,Hungary,50.88842537,12.36777868
n/a,n/a,n/a,Iceland,17/08/2020 4:27,64.9631,-19.0208,2011,10,1880,121,Iceland,589.3040293,0.497265042
n/a,n/a,Andaman and Nicobar Islands,India,17/08/2020 4:27,11.225999,92.968178,2399,28,1226,1145,"Andaman and Nicobar Islands, India",575.2500983,1.16715298
n/a,n/a,Andhra Pradesh,India,17/08/2020 4:27,15.9129,79.74,289829,2650,201234,85945,"Andhra Pradesh, India",537.682294,0.914332244
n/a,n/a,Arunachal Pradesh,India,17/08/2020 4:27,27.768456,96.384277,2701,5,1808,888,"Arunachal Pradesh, India",171.9880443,0.185116623
n/a,n/a,Assam,India,17/08/2020 4:27,26.357149,92.830441,76875,189,55215,21471,"Assam, India",215.8983228,0.245853659
n/a,n/a,Bihar,India,17/08/2020 4:27,25.679658,85.60484,103844,461,72324,31059,"Bihar, India",83.20838267,0.443935133
n/a,n/a,Chandigarh,India,17/08/2020 4:27,30.733839,76.768278,2102,29,1137,936,"Chandigarh, India",181.445748,1.37963844
n/a,n/a,Chhattisgarh,India,17/08/2020 4:27,21.264705,82.035366,15471,141,10235,5095,"Chhattisgarh, India",52.55767968,0.911382587
n/a,n/a,Dadra and Nagar Haveli and Daman and Diu,India,17/08/2020 4:27,20.194742,73.080901,1878,2,1431,445,"Dadra and Nagar Haveli and Daman and Diu, India",305.0067888,0.106496273
n/a,n/a,Delhi,India,17/08/2020 4:27,28.646519,77.10898,152580,4196,137561,10823,"Delhi, India",815.4595482,2.75003277
n/a,n/a,Goa,India,17/08/2020 4:27,15.359682,74.057396,11639,104,7775,3760,"Goa, India",733.7431048,0.893547556
n/a,n/a,Gujarat,India,17/08/2020 4:27,22.694884,71.590923,78680,2785,61512,14383,"Gujarat, India",123.1830982,3.539654296
n/a,n/a,Haryana,India,17/08/2020 4:27,29.20004,76.332824,47153,538,39601,7014,"Haryana, India",167.1814037,1.140966641
n/a,n/a,Himachal Pradesh,India,17/08/2020 4:27,31.927213,77.233081,4156,19,2720,1417,"Himachal Pradesh, India",55.7705998,0.457170356
n/a,n/a,Jammu and Kashmir,India,17/08/2020 4:27,33.75943,76.612638,28470,542,20943,6985,"Jammu and Kashmir, India",209.2409998,1.903758342
n/a,n/a,Jharkhand,India,17/08/2020 4:27,23.654536,85.557631,23055,244,14699,8112,"Jharkhand, India",59.73734535,1.058338755
n/a,n/a,Karnataka,India,17/08/2020 4:27,14.70518,76.166436,226966,3947,141491,81528,"Karnataka, India",335.9339503,1.739026991
n/a,n/a,Kerala,India,17/08/2020 4:27,10.450898,76.405749,44415,156,28894,15365,"Kerala, India",124.4137058,0.351232692
n/a,n/a,Ladakh,India,17/08/2020 4:27,34.1526,77.5771,1948,14,1356,578,"Ladakh, India",710.1998257,0.718685832
n/a,n/a,Lakshadweep,India,17/08/2020 4:27,13.6999972,72.1833326,0,0,0,0,"Lakshadweep, India",0,n/a
n/a,n/a,Madhya Pradesh,India,17/08/2020 4:27,23.541513,78.289633,45455,1105,34038,10312,"Madhya Pradesh, India",53.25158289,2.43097569
n/a,n/a,Maharashtra,India,17/08/2020 4:27,19.449759,76.108221,595865,20037,417123,158705,"Maharashtra, India",483.8757235,3.362674431
n/a,n/a,Manipur,India,17/08/2020 4:27,24.738975,93.882541,4569,16,2632,1921,"Manipur, India",147.7901826,0.350186036
n/a,n/a,Meghalaya,India,17/08/2020 4:27,25.536934,91.278882,1374,6,675,693,"Meghalaya, India",40.81135589,0.436681223
n/a,n/a,Mizoram,India,17/08/2020 4:27,23.309381,92.83822,789,0,371,418,"Mizoram, India",63.66784911,0
n/a,n/a,Nagaland,India,17/08/2020 4:27,26.06702,94.470302,3394,8,1422,1964,"Nagaland, India",150.864895,0.235710077
n/a,n/a,Odisha,India,17/08/2020 4:27,20.505428,84.418059,60050,343,42277,17430,"Odisha, India",129.5400106,0.571190674
n/a,n/a,Puducherry,India,17/08/2020 4:27,11.882658,78.86498,7732,110,4443,3179,"Puducherry, India",546.9947126,1.422659079
n/a,n/a,Punjab,India,17/08/2020 4:27,30.841465,75.40879,31206,812,19431,10963,"Punjab, India",103.5321118,2.602063706
n/a,n/a,Rajasthan,India,17/08/2020 4:27,26.583423,73.847973,61296,876,46604,13816,"Rajasthan, India",75.64354677,1.429130775
n/a,n/a,Sikkim,India,17/08/2020 4:27,27.571671,88.472712,1167,1,673,493,"Sikkim, India",169.0689329,0.085689803
n/a,n/a,Tamil Nadu,India,17/08/2020 4:27,11.006091,78.400624,338055,5766,278270,54019,"Tamil Nadu, India",434.2876382,1.705639615
n/a,n/a,Telangana,India,17/08/2020 4:27,18.1124,79.0193,92255,703,70132,21420,"Telangana, India",234.3714354,0.762018319
n/a,n/a,Tripura,India,17/08/2020 4:27,23.746783,91.743565,7204,59,5286,1859,"Tripura, India",172.7663285,0.81898945
n/a,n/a,Unknown,India,17/08/2020 4:27,n/a,n/a,0,0,0,0,"Unknown, India",n/a,n/a
n/a,n/a,Uttar Pradesh,India,17/08/2020 4:27,26.925425,80.560982,154418,2449,100432,51537,"Uttar Pradesh, India",64.91349887,1.585955005
n/a,n/a,Uttarakhand,India,17/08/2020 4:27,30.156447,79.197608,12175,152,8100,3923,"Uttarakhand, India",108.2139691,1.248459959
n/a,n/a,West Bengal,India,17/08/2020 4:27,23.814082,87.979803,116498,2428,86771,27299,"West Bengal, India",116.9549394,2.084155951
n/a,n/a,n/a,Indonesia,17/08/2020 4:27,-0.7893,113.9213,139549,6150,93103,40296,Indonesia,51.01899408,4.407054153
n/a,n/a,n/a,Iran,17/08/2020 4:27,32.427908,53.688046,343203,19639,297486,26078,Iran,408.6092794,5.722269327
n/a,n/a,n/a,Iraq,17/08/2020 4:27,33.223191,43.679291,176931,5860,125374,45697,Iraq,439.880631,3.312025592
n/a,n/a,n/a,Ireland,17/08/2020 4:27,53.1424,-7.6921,27257,1774,23364,2119,Ireland,552.0074138,6.508419855
n/a,n/a,n/a,Israel,17/08/2020 4:27,31.046051,34.851612,92680,685,68510,23485,Israel,1070.759182,0.739102287
n/a,n/a,Abruzzo,Italy,17/08/2020 4:27,42.35122196,13.39843823,3560,472,2834,254,"Abruzzo, Italy",271.4283536,13.25842697
n/a,n/a,Basilicata,Italy,17/08/2020 4:27,40.63947052,15.80514834,485,28,392,65,"Basilicata, Italy",86.16569752,5.773195876
n/a,n/a,Calabria,Italy,17/08/2020 4:27,38.90597598,16.59440194,1348,97,1105,146,"Calabria, Italy",69.23006208,7.195845697
n/a,n/a,Campania,Italy,17/08/2020 4:27,40.83956555,14.25084984,5278,440,4305,533,"Campania, Italy",90.97346085,8.336491095
n/a,n/a,Emilia-Romagna,Italy,17/08/2020 4:27,44.49436681,11.3417208,30436,4453,24178,1805,"Emilia-Romagna, Italy",682.5015579,14.63070049
n/a,n/a,Friuli Venezia Giulia,Italy,17/08/2020 4:27,45.6494354,13.76813649,3507,348,2963,196,"Friuli Venezia Giulia, Italy",288.5897204,9.923011121
n/a,n/a,Lazio,Italy,17/08/2020 4:27,41.89277044,12.48366722,9127,870,6973,1284,"Lazio, Italy",155.2453257,9.532157335
n/a,n/a,Liguria,Italy,17/08/2020 4:27,44.41149315,8.9326992,10458,1569,8604,285,"Liguria, Italy",674.4312026,15.00286862
n/a,n/a,Lombardia,Italy,17/08/2020 4:27,45.46679409,9.190347404,97380,16840,75163,5377,"Lombardia, Italy",967.9368195,17.29307866
n/a,n/a,Marche,Italy,17/08/2020 4:27,43.61675973,13.5188753,7035,987,5854,194,"Marche, Italy",461.2295127,14.02985075
n/a,n/a,Molise,Italy,17/08/2020 4:27,41.55774754,14.65916051,487,23,429,35,"Molise, Italy",159.3497744,4.722792608
n/a,n/a,P.A. Bolzano,Italy,17/08/2020 4:27,46.49933453,11.35662422,2802,292,2381,129,"P.A. Bolzano, Italy",526.3770904,10.42112777
n/a,n/a,P.A. Trento,Italy,17/08/2020 4:27,46.06893511,11.12123097,5003,405,4539,59,"P.A. Trento, Italy",924.0549815,8.095142914
n/a,n/a,Piemonte,Italy,17/08/2020 4:27,45.0732745,7.680687483,32084,4139,27080,865,"Piemonte, Italy",736.4786478,12.90051116
n/a,n/a,Puglia,Italy,17/08/2020 4:27,41.12559576,16.86736689,4858,554,3981,323,"Puglia, Italy",120.5742392,11.40386991
n/a,n/a,Sardegna,Italy,17/08/2020 4:27,39.21531192,9.110616306,1493,134,1254,105,"Sardegna, Italy",91.05929467,8.975217683
n/a,n/a,Sicilia,Italy,17/08/2020 4:27,38.11569725,13.3623567,3766,285,2769,712,"Sicilia, Italy",75.32164201,7.567711099
n/a,n/a,Toscana,Italy,17/08/2020 4:27,43.76923077,11.25588885,10833,1138,9028,667,"Toscana, Italy",290.4569099,10.50493861
n/a,n/a,Umbria,Italy,17/08/2020 4:27,43.10675841,12.38824698,1548,80,1385,83,"Umbria, Italy",175.5072193,5.167958656
n/a,n/a,Valle d'Aosta,Italy,17/08/2020 4:27,45.73750286,7.320149366,1217,146,1062,9,"Valle d'Aosta, Italy",968.4401509,11.99671323
n/a,n/a,Veneto,Italy,17/08/2020 4:27,45.43490485,12.33845213,21210,2096,17507,1607,"Veneto, Italy",432.3406282,9.88213107
n/a,n/a,n/a,Jamaica,17/08/2020 4:27,18.1096,-77.2975,1113,14,764,335,Jamaica,37.58660877,1.257861635
n/a,n/a,Aichi,Japan,17/08/2020 4:27,35.035551,137.211621,3743,44,1913,1786,"Aichi, Japan",49.56146118,1.175527652
n/a,n/a,Akita,Japan,17/08/2020 4:27,39.748679,140.408228,42,0,25,17,"Akita, Japan",4.345621786,0
n/a,n/a,Aomori,Japan,17/08/2020 4:27,40.781541,140.828896,36,1,31,4,"Aomori, Japan",2.888385561,2.777777778
n/a,n/a,Chiba,Japan,17/08/2020 4:27,35.510141,140.198917,2460,56,1867,537,"Chiba, Japan",39.30100448,2.276422764
n/a,n/a,Ehime,Japan,17/08/2020 4:27,33.624835,132.856842,110,6,91,13,"Ehime, Japan",8.21376702,5.454545455
n/a,n/a,Fukui,Japan,17/08/2020 4:27,35.846614,136.224654,155,8,138,9,"Fukui, Japan",20.18394738,5.161290323
n/a,n/a,Fukuoka,Japan,17/08/2020 4:27,33.526032,130.666949,3634,41,2250,1343,"Fukuoka, Japan",71.20353768,1.128233352
n/a,n/a,Fukushima,Japan,17/08/2020 4:27,37.378867,140.223295,105,0,89,16,"Fukushima, Japan",5.689456462,0
n/a,n/a,Gifu,Japan,17/08/2020 4:27,35.778671,137.055925,512,7,414,91,"Gifu, Japan",25.77284559,1.3671875
n/a,n/a,Gunma,Japan,17/08/2020 4:27,36.504479,138.985605,298,19,177,102,"Gunma, Japan",15.34140284,6.375838926
n/a,n/a,Hiroshima,Japan,17/08/2020 4:27,34.605309,132.788719,434,3,360,71,"Hiroshima, Japan",15.47691176,0.69124424
n/a,n/a,Hokkaido,Japan,17/08/2020 4:27,43.385711,142.552318,1616,103,1368,145,"Hokkaido, Japan",30.78066509,6.373762376
n/a,n/a,Hyogo,Japan,17/08/2020 4:27,35.039913,134.828057,1902,48,1490,364,"Hyogo, Japan",34.79571694,2.523659306
n/a,n/a,Ibaraki,Japan,17/08/2020 4:27,36.303588,140.319591,452,10,345,97,"Ibaraki, Japan",15.80249952,2.212389381
n/a,n/a,Ishikawa,Japan,17/08/2020 4:27,36.769464,136.771027,456,29,298,129,"Ishikawa, Japan",40.0826617,6.359649123
n/a,n/a,Iwate,Japan,17/08/2020 4:27,39.593287,141.361777,9,0,2,7,"Iwate, Japan",0.733606344,0
n/a,n/a,Kagawa,Japan,17/08/2020 4:27,34.217292,133.969047,65,0,50,15,"Kagawa, Japan",6.796696178,0
n/a,n/a,Kagoshima,Japan,17/08/2020 4:27,31.009484,130.430665,325,6,242,77,"Kagoshima, Japan",20.28368449,1.846153846
n/a,n/a,Kanagawa,Japan,17/08/2020 4:27,35.415312,139.338983,3856,105,3076,675,"Kanagawa, Japan",41.92093555,2.723029046
n/a,n/a,Kochi,Japan,17/08/2020 4:27,33.422519,133.367307,102,3,79,20,"Kochi, Japan",14.6125734,2.941176471
n/a,n/a,Kumamoto,Japan,17/08/2020 4:27,32.608154,130.745231,406,6,234,166,"Kumamoto, Japan",23.23229953,1.477832512
n/a,n/a,Kyoto,Japan,17/08/2020 4:27,35.253815,135.443341,1119,21,832,266,"Kyoto, Japan",43.32244013,1.876675603
n/a,n/a,Mie,Japan,17/08/2020 4:27,34.508018,136.376013,283,1,149,133,"Mie, Japan",15.89100232,0.35335689
n/a,n/a,Miyagi,Japan,17/08/2020 4:27,38.446859,140.927086,184,1,171,12,"Miyagi, Japan",7.977921968,0.543478261
n/a,n/a,Miyazaki,Japan,17/08/2020 4:27,32.193204,131.299374,288,1,178,109,"Miyazaki, Japan",26.83310646,0.347222222
n/a,n/a,Nagano,Japan,17/08/2020 4:27,36.132134,138.045528,147,0,114,33,"Nagano, Japan",7.174966688,0
n/a,n/a,Nagasaki,Japan,17/08/2020 4:27,33.235712,129.608033,185,3,36,146,"Nagasaki, Japan",13.94622336,1.621621622
n/a,n/a,Nara,Japan,17/08/2020 4:27,34.317451,135.871644,394,3,295,96,"Nara, Japan",29.62132073,0.76142132
n/a,n/a,Niigata,Japan,17/08/2020 4:27,37.521819,138.918647,128,0,121,7,"Niigata, Japan",5.757710159,0
n/a,n/a,Oita,Japan,17/08/2020 4:27,33.200697,131.43324,103,1,76,26,"Oita, Japan",9.071421148,0.970873786
n/a,n/a,Okayama,Japan,17/08/2020 4:27,34.89246,133.826252,126,0,90,36,"Okayama, Japan",6.668127304,0
n/a,n/a,Okinawa,Japan,17/08/2020 4:27,25.768923,126.668016,1623,13,1092,518,"Okinawa, Japan",111.6870176,0.800985829
n/a,n/a,Osaka,Japan,17/08/2020 4:27,34.620965,135.507481,6845,106,4892,1847,"Osaka, Japan",77.70141837,1.548575603
n/a,n/a,Port Quarantine,Japan,17/08/2020 4:27,n/a,n/a,706,1,299,406,"Port Quarantine, Japan",n/a,0.141643059
n/a,n/a,Saga,Japan,17/08/2020 4:27,33.286977,130.115738,193,0,117,76,"Saga, Japan",23.68938188,0
n/a,n/a,Saitama,Japan,17/08/2020 4:27,35.997101,139.347635,3224,82,2510,632,"Saitama, Japan",43.8657778,2.543424318
n/a,n/a,Shiga,Japan,17/08/2020 4:27,35.215827,136.138064,337,4,210,123,"Shiga, Japan",23.83405837,1.18694362
n/a,n/a,Shimane,Japan,17/08/2020 4:27,35.07076,132.554064,132,0,29,103,"Shimane, Japan",19.57452109,0
n/a,n/a,Shizuoka,Japan,17/08/2020 4:27,34.916975,138.407784,417,1,319,97,"Shizuoka, Japan",11.44495116,0.239808153
n/a,n/a,Tochigi,Japan,17/08/2020 4:27,36.689912,139.819213,276,1,213,62,"Tochigi, Japan",14.27101484,0.362318841
n/a,n/a,Tokushima,Japan,17/08/2020 4:27,33.919178,134.242091,90,1,27,62,"Tokushima, Japan",12.36302795,1.111111111
n/a,n/a,Tokyo,Japan,17/08/2020 4:27,35.711343,139.446921,17724,340,13596,3788,"Tokyo, Japan",127.321522,1.918302866
n/a,n/a,Tottori,Japan,17/08/2020 4:27,35.359069,133.863619,21,0,8,13,"Tottori, Japan",3.779983368,0
n/a,n/a,Toyama,Japan,17/08/2020 4:27,36.637464,137.269346,308,22,236,50,"Toyama, Japan",29.51599518,7.142857143
n/a,n/a,Unknown,Japan,17/08/2020 4:27,n/a,n/a,8,0,8,0,"Unknown, Japan",n/a,0
n/a,n/a,Wakayama,Japan,17/08/2020 4:27,33.911879,135.505446,196,4,165,27,"Wakayama, Japan",21.19072408,2.040816327
n/a,n/a,Yamagata,Japan,17/08/2020 4:27,38.448396,140.102154,76,1,76,n/a,"Yamagata, Japan",7.052277793,1.315789474
n/a,n/a,Yamaguchi,Japan,17/08/2020 4:27,34.20119,131.573293,83,0,58,25,"Yamaguchi, Japan",6.110417452,0
n/a,n/a,Yamanashi,Japan,17/08/2020 4:27,35.612364,138.611489,140,1,104,35,"Yamanashi, Japan",17.26357534,0.714285714
n/a,n/a,n/a,Jordan,17/08/2020 4:27,31.24,36.51,1378,11,1236,131,Jordan,13.5056463,0.798258345
n/a,n/a,n/a,Kazakhstan,17/08/2020 4:27,48.0196,66.9237,103033,1269,82777,18987,Kazakhstan,548.7277402,1.23164423
n/a,n/a,n/a,Kenya,17/08/2020 4:27,-0.0236,37.9062,30120,474,16656,12990,Kenya,56.01501173,1.573705179
n/a,n/a,n/a,"Korea, South",17/08/2020 4:27,35.907757,127.766922,15515,305,13917,1293,"Korea, South",30.26184365,1.96583951
n/a,n/a,n/a,Kosovo,17/08/2020 4:27,42.602636,20.902977,11275,390,6961,3924,Kosovo,622.80224,3.458980044
n/a,n/a,n/a,Kuwait,17/08/2020 4:27,29.31166,47.481766,76205,501,68135,7569,Kuwait,1784.425145,0.657437176
n/a,n/a,n/a,Kyrgyzstan,17/08/2020 4:27,41.20438,74.766098,41856,1495,34276,6085,Kyrgyzstan,641.5508068,3.571769878
n/a,n/a,n/a,Laos,17/08/2020 4:27,19.85627,102.495496,22,0,19,3,Laos,0.302382388,0
n/a,n/a,n/a,Latvia,17/08/2020 4:27,56.8796,24.6032,1322,32,1078,212,Latvia,70.08793332,2.420574887
n/a,n/a,n/a,Lebanon,17/08/2020 4:27,33.8547,35.8623,8881,103,2724,6054,Lebanon,130.1161156,1.159779304
n/a,n/a,n/a,Lesotho,17/08/2020 4:27,-29.61,28.2336,903,25,271,607,Lesotho,42.1519037,2.76854928
n/a,n/a,n/a,Liberia,17/08/2020 4:27,6.428055,-9.429499,1257,82,788,387,Liberia,24.85330716,6.523468576
n/a,n/a,n/a,Libya,17/08/2020 4:27,26.3351,17.228331,8172,153,933,7086,Libya,118.9296852,1.872246696
n/a,n/a,n/a,Liechtenstein,17/08/2020 4:27,47.14,9.55,91,1,87,3,Liechtenstein,238.61342,1.098901099
n/a,n/a,n/a,Lithuania,17/08/2020 4:27,55.1694,23.8813,2416,81,1704,631,Lithuania,88.74877814,3.352649007
n/a,n/a,n/a,Luxembourg,17/08/2020 4:27,49.8153,6.1296,7458,123,6500,835,Luxembourg,1191.419479,1.64923572
n/a,n/a,n/a,MS Zaandam,17/08/2020 4:27,n/a,n/a,9,2,0,7,MS Zaandam,n/a,22.22222222
n/a,n/a,n/a,Madagascar,17/08/2020 4:27,-18.766947,46.869107,13827,170,12424,1233,Madagascar,49.93315703,1.229478556
n/a,n/a,n/a,Malawi,17/08/2020 4:27,-13.2543,34.3015,5072,161,2626,2285,Malawi,26.51339222,3.174290221
n/a,n/a,n/a,Malaysia,17/08/2020 4:27,4.210484,101.975766,9200,125,8859,216,Malaysia,28.42489207,1.358695652
n/a,n/a,n/a,Maldives,17/08/2020 4:27,3.2028,73.2207,5785,22,3349,2414,Maldives,1070.22211,0.380293863
n/a,n/a,n/a,Mali,17/08/2020 4:27,17.570692,-3.996166,2640,125,1987,528,Mali,13.03650013,4.734848485
n/a,n/a,n/a,Malta,17/08/2020 4:27,35.9375,14.3754,1306,9,749,548,Malta,295.7836114,0.689127106
n/a,n/a,n/a,Mauritania,17/08/2020 4:27,21.0079,-10.9408,6701,157,5985,559,Mauritania,144.1180645,2.34293389
n/a,n/a,n/a,Mauritius,17/08/2020 4:27,-20.348404,57.552152,346,10,334,2,Mauritius,27.20624139,2.89017341
n/a,n/a,Aguascalientes,Mexico,17/08/2020 4:27,21.8853,-102.2916,4812,324,4113,375,"Aguascalientes, Mexico",335.4163254,6.733167082
n/a,n/a,Baja California,Mexico,17/08/2020 4:27,30.8406,-115.2838,15352,2883,11713,756,"Baja California, Mexico",422.3537141,18.77931214
n/a,n/a,Baja California Sur,Mexico,17/08/2020 4:27,26.0444,-111.6661,6330,264,4979,1087,"Baja California Sur, Mexico",786.620737,4.170616114
n/a,n/a,Campeche,Mexico,17/08/2020 4:27,19.8301,-90.5349,5190,689,4350,151,"Campeche, Mexico",518.6799745,13.27552987
n/a,n/a,Chiapas,Mexico,17/08/2020 4:27,16.7569,-93.1292,6072,977,4959,136,"Chiapas, Mexico",105.9617997,16.09025033
n/a,n/a,Chihuahua,Mexico,17/08/2020 4:27,28.633,-106.0691,6581,1021,4951,609,"Chihuahua, Mexico",173.1164673,15.51435952
n/a,n/a,Ciudad de Mexico,Mexico,17/08/2020 4:27,19.4326,-99.1332,86159,9800,70354,6005,"Ciudad de Mexico, Mexico",955.3430698,11.37431957
n/a,n/a,Coahuila,Mexico,17/08/2020 4:27,27.0587,-101.7068,17718,1094,14192,2432,"Coahuila, Mexico",550.4672665,6.174511796
n/a,n/a,Colima,Mexico,17/08/2020 4:27,19.1223,-104.0072,2728,317,1862,549,"Colima, Mexico",347.4482044,11.6202346
n/a,n/a,Durango,Mexico,17/08/2020 4:27,24.5593,-104.6588,5317,368,4275,674,"Durango, Mexico",284.48429,6.921196163
n/a,n/a,Guanajuato,Mexico,17/08/2020 4:27,21.019,-101.2574,26625,1365,22616,2644,"Guanajuato, Mexico",427.4928049,5.126760563
n/a,n/a,Guerrero,Mexico,17/08/2020 4:27,17.4392,-99.5451,13254,1516,10827,911,"Guerrero, Mexico",362.4234629,11.43805644
n/a,n/a,Hidalgo,Mexico,17/08/2020 4:27,20.0911,-98.7624,8729,1358,6415,956,"Hidalgo, Mexico",282.8201272,15.55733761
n/a,n/a,Jalisco,Mexico,17/08/2020 4:27,20.6595,-103.3494,16381,2016,12698,1667,"Jalisco, Mexico",194.7871343,12.30694097
n/a,n/a,Mexico,Mexico,17/08/2020 4:27,19.4969,-99.7233,61431,7297,50162,3972,"Mexico, Mexico",352.488755,11.8783676
n/a,n/a,Michoacan,Mexico,17/08/2020 4:27,19.5665,-101.7068,12352,970,10175,1207,"Michoacan, Mexico",255.9787259,7.852979275
n/a,n/a,Morelos,Mexico,17/08/2020 4:27,18.6813,-99.1013,4652,903,3446,303,"Morelos, Mexico",227.5864971,19.41100602
n/a,n/a,Nayarit,Mexico,17/08/2020 4:27,21.7514,-104.8455,4356,489,3341,526,"Nayarit, Mexico",338.0488929,11.22589532
n/a,n/a,Nuevo Leon,Mexico,17/08/2020 4:27,25.5922,-99.9962,23951,1770,19591,2590,"Nuevo Leon, Mexico",426.922403,7.390088097
n/a,n/a,Oaxaca,Mexico,17/08/2020 4:27,17.0732,-96.7266,12358,1119,10461,778,"Oaxaca, Mexico",298.2435775,9.054863246
